xxxxx,2009-09-24 07:16:22.9500,18.8111,-107.2085,30.2,xxxx,yyyyy,MW,6.4,
xxxxx,2009-09-30 19:03:17.1400,-15.6943,-69.4462,257.3,xxxx,yyyyy,MW,5.9,
xxxxx,2009-10-06 17:22:54.8600,18.7794,-107.5104,51.6,xxxx,yyyyy,MW,5.5,
xxxxx,2009-10-07 05:38:37.4700,52.0846,178.0002,139.7,xxxx,yyyyy,MW,5.7,
xxxxx,2009-10-13 05:37:22.3800,52.7113,-166.9856,16.7,xxxx,yyyyy,MW,6.4,
xxxxx,2009-10-13 20:21:52.9000,52.5322,-167.1647,14.1,xxxx,yyyyy,MW,6.4,
xxxxx,2009-10-15 00:13:33.3400,52.8775,-166.7917,24.2,xxxx,yyyyy,MW,5.5,
xxxxx,2009-10-15 17:48:21.5500,3.2882,-103.8784,10.0,xxxx,yyyyy,MW,6.0,
xxxxx,2009-10-22 00:51:39.9500,6.7537,-82.653,21.3,xxxx,yyyyy,MW,6.0,
xxxxx,2009-10-22 19:51:27.6000,36.5187,71.0121,188.6,xxxx,yyyyy,MW,6.1,
xxxxx,2009-10-29 10:52:56.7100,18.9512,-95.6266,17.7,xxxx,yyyyy,MW,5.7,
xxxxx,2009-10-29 17:44:32.1100,36.3822,70.7684,213.9,xxxx,yyyyy,MW,6.2,
xxxxx,2009-11-04 18:41:44.8400,36.1185,-33.857,15.3,xxxx,yyyyy,MW,5.9,
xxxxx,2009-11-04 21:56:10.0500,37.6786,95.7945,11.9,xxxx,yyyyy,MW,5.1,
xxxxx,2009-11-06 08:49:52.8700,-23.4751,-64.4725,10.0,xxxx,yyyyy,MW,5.4,
xxxxx,2009-11-13 03:05:58.3100,-19.469,-70.4181,36.0,xxxx,yyyyy,MW,6.5,
xxxxx,2009-11-13 07:27:13.1900,-17.9607,-64.2228,612.0,xxxx,yyyyy,MW,5.8,
xxxxx,2009-11-14 19:44:29.3600,-22.9595,-66.5863,214.3,xxxx,yyyyy,MW,6.2,
xxxxx,2009-11-17 15:30:46.8400,51.9622,-131.5985,8.7,xxxx,yyyyy,MW,6.6,
xxxxx,2009-11-20 19:31:27.5600,-0.197,-17.9742,13.9,xxxx,yyyyy,MW,5.5,
xxxxx,2009-11-22 22:07:52.5800,-39.5633,-75.0378,35.7,xxxx,yyyyy,MW,5.8,
xxxxx,2009-11-23 06:08:41.1900,18.2262,-105.532,49.6,xxxx,yyyyy,MW,5.6,
xxxxx,2009-11-26 19:08:10.4700,13.4767,-89.9617,48.5,xxxx,yyyyy,MW,5.9,
xxxxx,2009-12-10 02:30:52.1400,53.3987,152.7985,653.2,xxxx,yyyyy,MW,6.3,
xxxxx,2009-12-17 01:37:47.1600,36.4431,-9.8463,14.9,xxxx,yyyyy,MW,5.6,
xxxxx,2010-01-10 00:27:41.8500,40.6654,-124.4669,20.6,xxxx,yyyyy,MW,6.5,
xxxxx,2010-02-04 20:20:22.8900,40.3693,-124.8935,19.6,xxxx,yyyyy,MW,5.9,
xxxxx,2010-02-27 06:34:13.3300,-36.1485,-72.9327,28.1,xxxx,yyyyy,MW,8.8,
xxxxx,2010-03-11 14:39:45.7400,-34.3522,-71.9557,19.3,xxxx,yyyyy,MW,6.9,
xxxxx,2010-03-11 14:55:29.1700,-34.2937,-71.802,24.4,xxxx,yyyyy,MW,7.0,
xxxxx,2010-04-02 22:58:09.2000,-36.2633,-72.9275,34.3,xxxx,yyyyy,MW,6.0,
xxxxx,2010-04-04 22:40:43.6500,32.2764,-115.2633,5.2,xxxx,yyyyy,MW,7.2,
xxxxx,2010-04-11 22:08:11.3200,37.0075,-3.4764,619.6,xxxx,yyyyy,MW,6.3,
xxxxx,2010-05-06 02:42:48.4600,-18.0961,-70.5865,46.8,xxxx,yyyyy,MW,6.2,
xxxxx,2010-05-23 22:46:51.6800,-14.0,-74.4319,102.6,xxxx,yyyyy,MW,6.1,
xxxxx,2010-05-24 16:18:28.8100,-8.1152,-71.6412,582.1,xxxx,yyyyy,MW,6.5,
xxxxx,2010-07-12 00:11:20.0600,-22.2789,-68.3159,109.4,xxxx,yyyyy,MW,6.2,
xxxxx,2010-08-12 11:54:15.0200,-1.2779,-77.3694,206.5,xxxx,yyyyy,MW,7.1,
xxxxx,2011-03-06 12:31:58.5000,-18.2064,-69.5006,114.5,xxxx,yyyyy,MW,6.3,
xxxxx,2011-03-11 05:46:23.2000,38.2963,142.498,19.7,xxxx,yyyyy,MW,9.1,
xxxxx,2011-03-11 06:25:50.7400,38.051,144.6297,19.8,xxxx,yyyyy,MW,7.6,
